user_id,product_id,category,subcategory,brand,price,discount,final_price,rating,review_count,stock,seller_id,seller_rating,purchase_date,shipping_time_days,location,device,payment_method,is_returned,delivery_status
U276636,P20169,Home,Furniture,Lenovo,14722.72,11.06,13094.03,3.5,16,343,S1183,3.8,12-07-2024,1,Hyderabad,Tablet,Debit Card,FALSE,Delivered
U849115,P14514,Beauty,Makeup,Nike,2716.44,10.47,2431.95,3.2,9,457,S9721,2.6,19-02-2025,5,Mumbai,Mobile App,Cash on Delivery,FALSE,Delayed
U565553,P16870,Electronics,Mobile,Boat,47520.94,32.97,31854.44,5,68,306,S1076,4,28-10-2024,6,Bangalore,Mobile App,Cash on Delivery,FALSE,Delivered
U195825,P12102,Clothing,Women,Adidas,4720.22,47.55,2475.68,3.5,49,215,S1457,4.4,05-12-2024,2,Mumbai,Mobile App,Debit Card,FALSE,Delivered
U859181,P31895,Electronics,Laptop,Apple,43309.4,28.55,30943.65,4.9,15,22,S7810,4.4,21-06-2025,1,Mumbai,Tablet,UPI,TRUE,Returned
U755017,P37147,Home,Kitchen,Lenovo,2251,17.64,1853.93,3.7,35,478,S9875,3.5,09-09-2025,2,Mumbai,Web,Cash on Delivery,FALSE,Delivered
U439075,P32756,Clothing,Men,Apple,866.42,22.63,670.31,4.5,34,7,S7588,4.3,29-07-2025,4,Bangalore,Tablet,Debit Card,FALSE,Delivered
U169223,P96240,Beauty,Skincare,Puma,4245.38,28.91,3017.93,3.8,2,417,S5562,3.3,23-10-2024,1,Mumbai,Tablet,Debit Card,FALSE,Delivered
U904829,P88494,Electronics,Laptop,Boat,43578.74,19.41,35119.07,3,9,255,S2668,3,21-03-2026,5,Bangalore,Tablet,Credit Card,FALSE,In Transit
U810830,P27423,Electronics,Headphones,Zara,37520.45,23.75,28610.65,3.9,172,170,S3872,3.3,10-08-2025,2,Hyderabad,Tablet,Debit Card,FALSE,Delayed
U738093,P86681,Beauty,Skincare,LG,4205.47,30.97,2903.1,3.2,11,229,S7264,4.9,13-07-2025,2,Delhi,Tablet,Credit Card,FALSE,Delayed
U122243,P90786,Sports,Cycling,Samsung,542.96,15.93,456.49,3.9,19,388,S3032,4.2,18-11-2024,2,Mumbai,Web,Credit Card,FALSE,Delayed
U162833,P28029,Beauty,Skincare,HP,4998.43,39.72,3013.07,4.7,9,191,S9171,4.2,17-12-2025,5,Delhi,Web,Credit Card,FALSE,Delivered
U349628,P88390,Beauty,Skincare,Zara,4645.56,12.81,4050.45,3.5,30,484,S8270,3.1,17-12-2025,1,Delhi,Tablet,Debit Card,FALSE,Delivered
U646174,P64380,Home,Kitchen,Zara,9514.45,25.61,7078.12,4.8,38,331,S5726,3.3,03-06-2025,1,Delhi,Mobile App,Credit Card,FALSE,Delayed
U665509,P17087,Home,Kitchen,Adidas,18215.85,16.42,15225.21,3.5,34,464,S5068,3.4,10-12-2025,1,Mumbai,Tablet,Credit Card,FALSE,Delayed
U563849,P92546,Beauty,Haircare,LG,2907.61,11.21,2581.8,3,46,3,S2058,4.1,21-07-2025,2,Mumbai,Web,UPI,FALSE,Delivered
U196216,P32764,Electronics,Laptop,Adidas,70768.92,38.61,43445.87,4.8,13,303,S9992,4.8,20-03-2026,5,Mumbai,Mobile App,Credit Card,FALSE,Delayed
U426592,P31516,Electronics,Camera,H&M,34840.89,21.96,27191.03,5,4,369,S4236,2.7,09-01-2026,1,Hyderabad,Mobile App,Cash on Delivery,FALSE,Delivered
U704422,P68755,Sports,Fitness,Sony,6560.97,8.85,5980.11,3.7,12,495,S4299,4.8,17-01-2026,6,Bangalore,Web,Cash on Delivery,FALSE,Delivered
U593578,P67852,Home,Kitchen,Boat,14217.16,21.58,11149.54,3.2,3,216,S9278,2.8,17-06-2024,1,Mumbai,Tablet,Cash on Delivery,TRUE,Returned
U548158,P20909,Clothing,Women,Samsung,4110.3,66.23,1388.1,4.1,9,388,S5918,4.3,28-10-2025,1,Hyderabad,Tablet,Credit Card,FALSE,Delayed
U420704,P69454,Clothing,Women,Boat,3430.37,23.47,2625.32,2.8,42,145,S7146,2.6,17-01-2025,4,Hyderabad,Tablet,Cash on Delivery,FALSE,Delivered
U305222,P30280,Home,Furniture,H&M,8756.21,41.86,5090.65,4.6,4,469,S4106,4.8,30-07-2025,6,Hyderabad,Mobile App,UPI,FALSE,Delayed
U513820,P58908,Home,Kitchen,Boat,13286.78,6.8,12383.2,3.8,2,196,S9020,4,07-08-2025,3,Hyderabad,Web,UPI,FALSE,In Transit
U270249,P35457,Electronics,Mobile,Boat,5828.54,17.36,4816.95,4.7,6,390,S8148,4.1,06-09-2024,4,Chennai,Web,Debit Card,FALSE,Delayed
U830286,P17563,Beauty,Haircare,H&M,2281.39,44.45,1267.38,3.8,43,333,S7313,4.4,08-02-2026,5,Bangalore,Web,Credit Card,FALSE,Delivered
U831351,P97251,Beauty,Skincare,LG,287.16,42.6,164.83,3.2,2,330,S3422,4.7,30-08-2025,5,Delhi,Web,Cash on Delivery,FALSE,Delayed
U706435,P96848,Clothing,Women,Adidas,4770.39,25.36,3560.66,3.2,83,430,S3644,2.8,17-03-2025,2,Chennai,Mobile App,UPI,FALSE,Delivered
U184251,P77965,Beauty,Makeup,H&M,907.29,5.64,856.12,4.1,35,465,S4093,3.6,04-01-2026,4,Chennai,Web,Credit Card,FALSE,In Transit
U659102,P96309,Home,Decor,Sony,4391.2,48.16,2276.36,3.9,9,453,S7271,4.4,01-04-2024,6,Chennai,Tablet,Debit Card,FALSE,Delayed
U767083,P85053,Beauty,Haircare,Apple,1201.98,8.87,1095.38,4.1,43,397,S6642,4.9,13-04-2025,3,Delhi,Mobile App,Debit Card,FALSE,Delayed
U106732,P32072,Clothing,Kids,Boat,3200.98,53.43,1490.76,4.7,47,417,S9056,4.2,21-09-2025,3,Bangalore,Mobile App,UPI,TRUE,Returned
U786315,P47793,Electronics,Camera,Lenovo,26254.83,26.76,19229.82,3.9,10,375,S8060,4.5,17-03-2025,4,Hyderabad,Mobile App,Credit Card,FALSE,In Transit
